weight_id,threshold_id,threshold_quantile,w_gmic,w_nyu,w_glam,roc_auc_mean,roc_auc_std,average_precision_mean,average_precision_std,auprc_mean,auprc_std,balanced_accuracy_mean,balanced_accuracy_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,precision_ppv_mean,precision_ppv_std,npv_mean,npv_std,fpr_mean,fpr_std,accuracy_mean,accuracy_std,f1_mean,f1_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,tp_mean,tp_std,threshold_mean,threshold_std,full_configuration_threshold,baseline_distance,is_best_auc_weight
W20,T05,0.5,0.1,0.4,0.5,0.7212810452750987,0.04188711359656126,0.1589222096458926,0.053786118244457864,0.1589222096458926,0.053786118244457864,0.6810438462537581,0.022111621897121292,0.8477832512315271,0.05132380851409194,0.514304441275989,0.011351949412839697,0.06828929032321436,0.001987674596392048,0.9877251646000615,0.004043617282150903,0.485695558724011,0.01135194941283967,0.5277310924369748,0.009622164726788576,0.12638879589620133,0.0039370051062161335,352.4,7.700649323271381,332.8,7.854934754662193,4.4,1.51657508881031,24.4,1.1401754250991378,0.052254,0.0002568413907453368,0.052270000000000004,0.5358437143738835,False
W20,T06,0.6,0.1,0.4,0.5,0.7212810452750987,0.04188711359656126,0.1589222096458926,0.053786118244457864,0.1589222096458926,0.053786118244457864,0.670924909318659,0.035405216402045955,0.7300492610837439,0.08037259444143079,0.6118005575535741,0.01888611432023275,0.07314801883100171,0.005512734190512974,0.9818257959706191,0.005332454868081263,0.3881994424464259,0.01888611432023277,0.6165266106442576,0.016524236642860034,0.1329354261606184,0.01015807419603548,419.2,12.716131487209468,266.0,13.095800853708795,7.8,2.3874672772626644,21.0,2.0,0.07426,0.0011948221624995135,0.07445800000000001,0.5174478979549535,False
W20,T08,0.8,0.1,0.4,0.5,0.7212810452750987,0.04188711359656126,0.1589222096458926,0.053786118244457864,0.1589222096458926,0.053786118244457864,0.6706372680315159,0.03846005170574218,0.5280788177339901,0.0689127172969992,0.8131957183290417,0.016316546447751542,0.10689591836734694,0.0176977576974122,0.9761569656620772,0.003778021717818963,0.18680428167095825,0.016316546447751525,0.8016806722689076,0.0169404113324466,0.17764758475753653,0.027707317217231537,557.2,11.077003204838404,128.0,11.202678251204038,13.6,2.0736441353327724,15.2,1.9235384061671346,0.125448,0.0014477465247756689,0.125772,0.4761438115926742,False
W20,T07,0.7,0.1,0.4,0.5,0.7212810452750987,0.04188711359656126,0.1589222096458926,0.053786118244457864,0.1589222096458926,0.053786118244457864,0.6571254290073154,0.04848837880350165,0.6394088669950738,0.09105974954840472,0.6748419910195569,0.011558453269734509,0.07640108540561888,0.01117023045826386,0.9779915348517608,0.005794304834119131,0.32515800898044306,0.011558453269734472,0.673389355742297,0.01322769630601414,0.13647414641779676,0.019797740508497842,462.4,7.797435475847172,222.8,7.981227975693969,10.4,2.701851217221259,18.4,2.5099800796022262,0.1,0.0,0.1,0.4966551452809082,False
W20,T09,0.85,0.1,0.4,0.5,0.7212810452750987,0.04188711359656126,0.1589222096458926,0.053786118244457864,0.1589222096458926,0.053786118244457864,0.6392224813408877,0.0348278488950844,0.4165024630541872,0.05268575964465511,0.8619424996275882,0.01855271527380231,0.11474851220213558,0.026590443203426812,0.9723043915735312,0.0028763878595077924,0.13805750037241174,0.01855271527380231,0.8439775910364146,0.019597836582310204,0.17959886843576683,0.0373387674571075,590.6,12.541929676090518,94.6,12.739701723352864,16.8,1.4832396974191329,12.0,1.5811388300841898,0.1693415,0.0035587096502805653,0.16868450000000001,0.4432113422220262,False
W20,T04,0.4,0.1,0.4,0.5,0.7212810452750987,0.04188711359656126,0.1589222096458926,0.053786118244457864,0.1589222096458926,0.053786118244457864,0.6364237245723502,0.017794771835007068,0.8615763546798029,0.04122949656881961,0.41127109446489757,0.012141764762192454,0.057918423051256294,0.0015846167026178845,0.9860653155795365,0.004118509265116642,0.5887289055351025,0.012141764762192473,0.4294117647058823,0.010965590549615326,0.10853430431771201,0.0030142193729599796,281.8,8.19756061276768,403.4,8.50294066779253,4.0,1.224744871391589,24.8,0.8366600265340757,0.039988,0.00028621670111997295,0.039938,0.5461898728262911,False
W20,T03,0.3,0.1,0.4,0.5,0.7212810452750987,0.04188711359656126,0.1589222096458926,0.053786118244457864,0.1589222096458926,0.053786118244457864,0.5983857767334757,0.023517539413871427,0.8894088669950738,0.05624992416699976,0.3073626864718776,0.014719442808903279,0.05116952629844035,0.0021454974912227622,0.9852634074269483,0.007309873415831978,0.6926373135281224,0.014719442808903242,0.330812324929972,0.013003355057070216,0.0967659806749275,0.004107789797959682,210.6,9.964938534682487,474.6,10.382677881933928,3.2,1.6431676725154984,25.6,1.341640786499874,0.030129,0.00023665375551636645,0.030167,0.5544451111002784,False
W20,T10,0.9,0.1,0.4,0.5,0.7212810452750987,0.04188711359656126,0.1589222096458926,0.053786118244457864,0.1589222096458926,0.053786118244457864,0.5925308404617465,0.02623407135622838,0.2775862068965517,0.040617996515137075,0.9074754740269413,0.013090654127534102,0.11454992307381037,0.03009869015562476,0.9676148332363924,0.002013951720442121,0.09252452597305867,0.013090654127534134,0.8820728291316527,0.013843600888685258,0.1617736275371787,0.036833531254891715,621.8,8.786353054595516,63.4,8.988882021697691,20.8,1.095445115010332,8.0,1.2247448713915892,0.27285600000000004,0.009876028680598259,0.27231099999999975,0.3721674543199608,False
W20,T14,0.96,0.1,0.4,0.5,0.7212810452750987,0.04188711359656126,0.1589222096458926,0.053786118244457864,0.1589222096458926,0.053786118244457864,0.5799685119454276,0.036305755130559454,0.19408866995073892,0.07058272752544667,0.9658483539401163,0.005127584664750771,0.19311035985275338,0.06897468371582671,0.9661319755475336,0.00279295525236679,0.034151646059883814,0.005127584664750786,0.934733893557423,0.006613848153007032,0.19325307118167961,0.06952503681803032,661.8,3.7013511046643375,23.4,3.5071355833500366,23.2,1.9235384061671346,5.6,2.073644135332772,0.30454240000000005,0.00012465472313548552,0.30450000000000005,0.35339295880648214,False
W20,T15,0.97,0.1,0.4,0.5,0.7212810452750987,0.04188711359656126,0.1589222096458926,0.053786118244457864,0.1589222096458926,0.053786118244457864,0.5786183414432258,0.03887287415685784,0.18029556650246306,0.07801313456090307,0.9769411163839884,0.008088404981156334,0.25083333333333335,0.08870206060490114,0.9659529384916536,0.0030421158532393977,0.023058883616011577,0.00808840498115636,0.9448179271708683,0.00808209414355936,0.2068733384371376,0.0803796618945834,669.4,5.549774770204636,15.8,5.540758070878027,23.6,2.1908902300206647,5.2,2.280350850198276,0.3404682999999997,0.01190701091059378,0.3353855,0.33728958914299445,False
W20,T11,0.92,0.1,0.4,0.5,0.7212810452750987,0.04188711359656126,0.1589222096458926,0.053786118244457864,0.1589222096458926,0.053786118244457864,0.5779848452271492,0.04300749875276907,0.24236453201970445,0.07546759443752726,0.9136051584345939,0.011291100613678742,0.1085050331222509,0.0433475700463333,0.9663269057797267,0.003226129026389435,0.08639484156540614,0.011291100613678749,0.8865546218487396,0.013433701745974032,0.14966151309008452,0.055652239080040786,626.0,7.516648189186442,59.2,7.758865896508329,21.8,1.9235384061671348,7.0,2.23606797749979,0.30000000000000004,0.0,0.30000000000000004,0.35590214010876636,False
W20,T12,0.94,0.1,0.4,0.5,0.7212810452750987,0.04188711359656126,0.1589222096458926,0.053786118244457864,0.1589222096458926,0.053786118244457864,0.5779848452271492,0.04300749875276907,0.24236453201970445,0.07546759443752726,0.9136051584345939,0.011291100613678742,0.1085050331222509,0.0433475700463333,0.9663269057797267,0.003226129026389435,0.08639484156540614,0.011291100613678749,0.8865546218487396,0.013433701745974032,0.14966151309008452,0.055652239080040786,626.0,7.516648189186442,59.2,7.758865896508329,21.8,1.9235384061671348,7.0,2.23606797749979,0.30000000000000004,0.0,0.30000000000000004,0.35590214010876636,False
W20,T13,0.95,0.1,0.4,0.5,0.7212810452750987,0.04188711359656126,0.1589222096458926,0.053786118244457864,0.1589222096458926,0.053786118244457864,0.5779848452271492,0.04300749875276907,0.24236453201970445,0.07546759443752726,0.9136051584345939,0.011291100613678742,0.1085050331222509,0.0433475700463333,0.9663269057797267,0.003226129026389435,0.08639484156540614,0.011291100613678749,0.8865546218487396,0.013433701745974032,0.14966151309008452,0.055652239080040786,626.0,7.516648189186442,59.2,7.758865896508329,21.8,1.9235384061671348,7.0,2.23606797749979,0.30000000000000004,0.0,0.30000000000000004,0.35590214010876636,False
W20,T16,0.98,0.1,0.4,0.5,0.7212810452750987,0.04188711359656126,0.1589222096458926,0.053786118244457864,0.1589222096458926,0.053786118244457864,0.5581522397172166,0.03263915892980933,0.1317733990147783,0.0659643435509462,0.9845310804196549,0.005706018519244822,0.26896198830409357,0.10764299801527308,0.9642726294027926,0.0025447212421742813,0.015468919580345176,0.005706018519244842,0.9501400560224089,0.005478321348909799,0.173216248104266,0.07599345799578598,674.6,3.7815340802378126,10.6,3.9115214431215892,25.0,1.8708286933869709,3.8,1.9235384061671346,0.41059680000000043,0.011785995532834681,0.4141299999999999,0.3066594042810362,False
W20,T02,0.2,0.1,0.4,0.5,0.7212810452750987,0.04188711359656126,0.1589222096458926,0.053786118244457864,0.1589222096458926,0.053786118244457864,0.5542014831893708,0.017648771502724706,0.9032019704433498,0.05077417589727592,0.2052009959353919,0.017054848682466938,0.045548414818511004,0.001270946457344481,0.9810374934422958,0.008523570128231272,0.7947990040646081,0.017054848682466945,0.2333333333333333,0.014742518058196926,0.08671954759688638,0.00251102756226438,140.6,11.631852818876279,544.6,11.907980517283361,2.8,1.4832396974191326,26.0,1.224744871391589,0.02184,0.00020161845153655918,0.021800000000000003,0.5615528232802325,False
W20,T17,0.99,0.1,0.4,0.5,0.7212810452750987,0.04188711359656126,0.1589222096458926,0.053786118244457864,0.1589222096458926,0.053786118244457864,0.5416944587334772,0.03545992772005077,0.09039408866995075,0.0717019568635952,0.9929948287970036,0.0021649599410569985,0.3059523809523809,0.223891828837964,0.9629294857986007,0.0029313954893750043,0.007005171202996319,0.0021649599410570276,0.9565826330532212,0.0029710368957417857,0.13798683701122724,0.10572649120471285,680.4,1.5165750888103138,4.8,1.4832396974191326,26.2,2.16794833886788,2.6,2.073644135332772,0.5122831999999992,0.009188500221744457,0.5141174,0.2947297648978806,False
W20,T01,0.1,0.1,0.4,0.5,0.7212810452750987,0.04188711359656126,0.1589222096458926,0.053786118244457864,0.1589222096458926,0.053786118244457864,0.5163276716964877,0.028678212348860383,0.9307881773399014,0.06434891105037761,0.101867166053074,0.017644722968668734,0.041715154979143465,0.0023491601541919286,0.9732300527592829,0.021146492742102573,0.8981328339469259,0.017644722968668734,0.13529411764705884,0.01567751856465628,0.07984999942829885,0.004530163560630749,69.8,12.091319200153475,615.4,12.054044964243326,2.0,1.8708286933869707,26.8,1.788854381999832,0.015217,0.0001741622806465277,0.015199000000000002,0.5671845757202852,False
W23,T06,0.6,0.1,0.7,0.2,0.7211147111494884,0.04478554406224497,0.13762022281328562,0.05266067521915297,0.13762022281328562,0.05266067521915297,0.680010390837864,0.031464117895797006,0.7438423645320198,0.06949131024465953,0.6161784171437084,0.023748040260758815,0.07534466548660035,0.005712492423009045,0.9828380823424399,0.004630561483808407,0.38382158285629164,0.023748040260758805,0.6212885154061625,0.021801104432516184,0.13677946110696887,0.010122140970336693,422.2,16.099689437998485,263.0,16.385969608173937,7.4,2.073644135332772,21.4,1.673320053068151,0.087964,0.0012467878728957891,0.087784,0.6136684479342245,False
W23,T05,0.5,0.1,0.7,0.2,0.7211147111494884,0.04478554406224497,0.13762022281328562,0.05266067521915297,0.13762022281328562,0.05266067521915297,0.6774736945225754,0.013725733305523397,0.84064039408867,0.03803405496762988,0.5143069949564809,0.018024446237431924,0.06780696616440242,0.0016582864196967645,0.9871741002456709,0.002878473330349066,0.485693005043519,0.01802444623743196,0.5274509803921569,0.01629111039058304,0.12547652147989302,0.0029453853891249784,352.4,12.239281024635394,332.8,12.45792920191795,4.6,1.140175425099138,24.2,0.8366600265340753,0.062845,0.0005164421555217924,0.06287999999999999,0.630666970543091,False
W23,T07,0.7,0.1,0.7,0.2,0.7211147111494884,0.04478554406224497,0.13762022281328562,0.05266067521915297,0.13762022281328562,0.05266067521915297,0.667647010909646,0.04802615865550764,0.6881773399014779,0.0924482379325754,0.647116681917814,0.017141995977364897,0.07582141673822489,0.010298192531537027,0.9801140945085418,0.006052703486918468,0.3528833180821859,0.017141995977364908,0.6487394957983194,0.017363557995932786,0.13655822316465696,0.018322111508874646,443.4,11.54556191789729,241.8,11.861703081766969,9.0,2.7386127875258306,19.8,2.489979919597747,0.1,0.0,0.1,0.6055302910127618,False
W23,T08,0.8,0.1,0.7,0.2,0.7211147111494884,0.04478554406224497,0.13762022281328562,0.05266067521915297,0.13762022281328562,0.05266067521915297,0.660606605520206,0.023490622007617656,0.5071428571428571,0.033865875485300644,0.8140703538975549,0.017877315370948832,0.10366036729660366,0.013377599019810952,0.9751516843789412,0.002237579870934461,0.18592964610244517,0.017877315370948832,0.8016806722689076,0.018006869411344686,0.17198219828880404,0.01991456444226922,557.8,12.194260945215158,127.4,12.259690045021529,14.2,1.0954451150103321,14.6,0.8944271909999157,0.140134,0.0020244085556033386,0.14019600000000002,0.579763617132017,False
W23,T04,0.4,0.1,0.7,0.2,0.7211147111494884,0.04478554406224497,0.13762022281328562,0.05266067521915297,0.13762022281328562,0.05266067521915297,0.6444661780428975,0.024496388653339553,0.875615763546798,0.057222956430980014,0.41331659253899683,0.019515120807398256,0.05899480276795953,0.0024737459373061306,0.9875726962287581,0.005653646273229705,0.5866834074610032,0.01951512080739825,0.43193277310924366,0.017732442056601006,0.11053067629249236,0.004665777430021671,283.2,13.255187663703595,402.0,13.546217184144066,3.6,1.6733200530681511,25.2,1.3038404810405297,0.048010000000000004,0.00046909487313335986,0.04792000000000001,0.6411265551620834,False
W23,T09,0.85,0.1,0.7,0.2,0.7211147111494884,0.04478554406224497,0.13762022281328562,0.05266067521915297,0.13762022281328562,0.05266067521915297,0.6239699494914286,0.03274007998599454,0.3889162561576355,0.05657255327778209,0.8590236428252218,0.013887331741651767,0.10492996468088434,0.02160411161868174,0.9709519485117081,0.0028980987548946446,0.14097635717477813,0.013887331741651767,0.8400560224089636,0.014602141757959033,0.16509025110987705,0.03153897775354624,588.6,9.289779329994886,96.6,9.555103348473004,17.6,1.673320053068151,11.2,1.6431676725154984,0.1860795,0.0018725203603699358,0.186752,0.5520790186540329,False
W23,T10,0.9,0.1,0.7,0.2,0.7211147111494884,0.04478554406224497,0.13762022281328562,0.05266067521915297,0.13762022281328562,0.05266067521915297,0.5993260081350867,0.04112005809917765,0.29088669950738916,0.07712742612213054,0.9077653167627844,0.01569374689152796,0.11946860232492892,0.03772609572784638,0.9682359313665827,0.003090366971152737,0.09223468323721563,0.015693746891527992,0.8829131652661065,0.015956555034875215,0.16875277187979665,0.04975551858742396,622.0,10.700467279516348,63.2,10.756393447619883,20.4,1.949358868961793,8.4,2.3021728866442674,0.28335,0.010583102097211385,0.28378499999999995,0.5034042705013536,False
W23,T03,0.3,0.1,0.7,0.2,0.7211147111494884,0.04478554406224497,0.13762022281328562,0.05266067521915297,0.13762022281328562,0.05266067521915297,0.5907618516825306,0.01833010556439613,0.875615763546798,0.057222956430980014,0.30590793981826303,0.024163794611355042,0.050306954254695925,0.0013909431769602767,0.9835493738646133,0.007066783107453915,0.694092060181737,0.024163794611355028,0.3288515406162465,0.02150213476529445,0.09513739087893469,0.0027131193895799616,209.6,16.44080290010193,475.6,16.86119805944999,3.6,1.6733200530681511,25.2,1.3038404810405297,0.036771,0.00046972598395234836,0.036784,0.6490269609114863,False
W23,T11,0.92,0.1,0.7,0.2,0.7211147111494884,0.04478554406224497,0.13762022281328562,0.05266067521915297,0.13762022281328562,0.05266067521915297,0.5667504232285125,0.041514370832836385,0.20763546798029556,0.07184987017260731,0.9258653784767296,0.01597510469671935,0.11107959579180508,0.05057969868988941,0.9652851809755596,0.0030068566656969477,0.07413462152327041,0.01597510469671935,0.8969187675070028,0.017055810564001014,0.14383983998200983,0.05949559114320463,634.4,10.737783756436905,50.8,10.963576058932595,22.8,1.7888543819998322,6.0,2.1213203435596424,0.3806747999999999,0.011667045264333237,0.37714439999999994,0.47091446334271786,False
W23,T02,0.2,0.1,0.7,0.2,0.7211147111494884,0.04478554406224497,0.13762022281328562,0.05266067521915297,0.13762022281328562,0.05266067521915297,0.5576499718581475,0.023334623696389258,0.9100985221674878,0.05740818729461416,0.20520142154880722,0.01471238433937168,0.045884483156843035,0.002054001709345171,0.9823669127857958,0.010229763973278294,0.7947985784511928,0.014712384339371694,0.23361344537815124,0.01273663030183715,0.08736081348856375,0.003954849252083214,140.6,10.014988766843425,544.6,10.358571330062853,2.6,1.6733200530681511,26.2,1.4832396974191324,0.027448,0.00024752777621915556,0.027418,0.6557443709693588,False
W23,T16,0.98,0.1,0.7,0.2,0.7211147111494884,0.04478554406224497,0.13762022281328562,0.05266067521915297,0.13762022281328562,0.05266067521915297,0.5542664332641835,0.03735270157485059,0.12487684729064039,0.07531268991252586,0.9836560192377263,0.0054931166870009545,0.2361111111111111,0.11702985796078277,0.9639684700517952,0.002943909832961904,0.016343980762273627,0.005493116687000974,0.9490196078431372,0.005388062762372953,0.16102854055517576,0.09135315114826781,674.0,3.5355339059327355,11.2,3.7682887362833544,25.2,2.16794833886788,3.6,2.1908902300206647,0.45177199999999995,1.788854382001e-05,0.45177999999999996,0.45715653963822933,False
W23,T12,0.94,0.1,0.7,0.2,0.7211147111494884,0.04478554406224497,0.13762022281328562,0.05266067521915297,0.13762022281328562,0.05266067521915297,0.5537415565269652,0.041053999256429635,0.17315270935960592,0.07229179428590421,0.9343304036943245,0.011819621566015489,0.10439145332080635,0.053036451314900236,0.9641406990079903,0.0031075206779659255,0.06566959630567556,0.011819621566015457,0.9036414565826331,0.013448295668524183,0.12984270433651152,0.06159927230863537,640.2,7.791020472312985,45.0,8.12403840463596,23.8,1.9235384061671348,5.0,2.1213203435596424,0.45,0.0,0.44999999999999996,0.4573477160039175,False
W23,T13,0.95,0.1,0.7,0.2,0.7211147111494884,0.04478554406224497,0.13762022281328562,0.05266067521915297,0.13762022281328562,0.05266067521915297,0.5537415565269652,0.041053999256429635,0.17315270935960592,0.07229179428590421,0.9343304036943245,0.011819621566015489,0.10439145332080635,0.053036451314900236,0.9641406990079903,0.0031075206779659255,0.06566959630567556,0.011819621566015457,0.9036414565826331,0.013448295668524183,0.12984270433651152,0.06159927230863537,640.2,7.791020472312985,45.0,8.12403840463596,23.8,1.9235384061671348,5.0,2.1213203435596424,0.45,0.0,0.44999999999999996,0.4573477160039175,False
W23,T14,0.96,0.1,0.7,0.2,0.7211147111494884,0.04478554406224497,0.13762022281328562,0.05266067521915297,0.13762022281328562,0.05266067521915297,0.5537415565269652,0.041053999256429635,0.17315270935960592,0.07229179428590421,0.9343304036943245,0.011819621566015489,0.10439145332080635,0.053036451314900236,0.9641406990079903,0.0031075206779659255,0.06566959630567556,0.011819621566015457,0.9036414565826331,0.013448295668524183,0.12984270433651152,0.06159927230863537,640.2,7.791020472312985,45.0,8.12403840463596,23.8,1.9235384061671348,5.0,2.1213203435596424,0.45,0.0,0.44999999999999996,0.4573477160039175,False
W23,T15,0.97,0.1,0.7,0.2,0.7211147111494884,0.04478554406224497,0.13762022281328562,0.05266067521915297,0.13762022281328562,0.05266067521915297,0.5537415565269652,0.041053999256429635,0.17315270935960592,0.07229179428590421,0.9343304036943245,0.011819621566015489,0.10439145332080635,0.053036451314900236,0.9641406990079903,0.0031075206779659255,0.06566959630567556,0.011819621566015457,0.9036414565826331,0.013448295668524183,0.12984270433651152,0.06159927230863537,640.2,7.791020472312985,45.0,8.12403840463596,23.8,1.9235384061671348,5.0,2.1213203435596424,0.45,0.0,0.44999999999999996,0.4573477160039175,False
W23,T17,0.99,0.1,0.7,0.2,0.7211147111494884,0.04478554406224497,0.13762022281328562,0.05266067521915297,0.13762022281328562,0.05266067521915297,0.5412795480279056,0.03752443763416641,0.09014778325123152,0.07538716428099021,0.9924113128045796,0.0033278641909593037,0.31,0.2408318915758459,0.9629081120990237,0.002943488836119358,0.007588687195420399,0.003327864190959274,0.9560224089635854,0.0040349748713972055,0.13656574574795521,0.10772560484641897,680.0,2.236067977499788,5.2,2.2803508501982757,26.2,2.16794833886788,2.6,2.1908902300206647,0.5048267999999991,0.006387119250882959,0.5065153,0.45465303525665585,False
W23,T01,0.1,0.1,0.7,0.2,0.7211147111494884,0.04478554406224497,0.13762022281328562,0.05266067521915297,0.13762022281328562,0.05266067521915297,0.516035700893568,0.026415516981431,0.9307881773399014,0.054329749781097524,0.10128322444723459,0.012097051907449653,0.041700130465104304,0.0021085168524714016,0.972298157978664,0.021214713423866386,0.8987167755527654,0.012097051907449646,0.134733893557423,0.011178190442148418,0.07982306648549384,0.00405335664176397,69.4,8.294576541331088,615.8,8.228000972289678,2.0,1.5811388300841898,26.8,1.4832396974191324,0.020662,0.00010721473779289829,0.020658999999999997,0.6606320667474446,False
W11,T05,0.5,0.2,0.5,0.3,0.7181866473120888,0.04449498038691125,0.14868617522537725,0.0492959783995893,0.14868617522537725,0.0492959783995893,0.6816269366327667,0.02289727891321642,0.8477832512315271,0.05132380851409194,0.5154706220340065,0.011638665421606928,0.06844660585174804,0.002163937148083634,0.9877434709749359,0.004043915154982156,0.4845293779659935,0.01163866542160691,0.5288515406162465,0.01012867491975606,0.12665927631808244,0.004247153015194927,353.2,7.949842765740722,332.0,7.999999999999996,4.4,1.51657508881031,24.4,1.1401754250991378,0.060897,0.0007586221061898991,0.060805,0.4894476288215114,False
W11,T06,0.6,0.2,0.5,0.3,0.7181866473120888,0.04449498038691125,0.14868617522537725,0.0492959783995893,0.14868617522537725,0.0492959783995893,0.6792802510238571,0.030034574808151877,0.7438423645320198,0.06949131024465953,0.6147181375156945,0.014819623700377435,0.07494767316491731,0.004233218258636943,0.9828091146187562,0.004610793829105405,0.3852818624843055,0.01481962370037742,0.6198879551820728,0.012550457600683358,0.13614651907056247,0.00792527445410308,421.2,9.90959131347,264.0,10.319883720275147,7.4,2.073644135332772,21.4,1.673320053068151,0.08732,0.0009626785548665792,0.08738399999999999,0.46574531322386914,False
W11,T07,0.7,0.2,0.5,0.3,0.7181866473120888,0.04449498038691125,0.14868617522537725,0.0492959783995893,0.14868617522537725,0.0492959783995893,0.6632034270685729,0.05136562535534192,0.611576354679803,0.09359443866888667,0.7148304994573429,0.019413622661403496,0.08303472843863159,0.014496153698689087,0.9776151049767753,0.005701757553944835,0.2851695005426571,0.01941362266140351,0.7106442577030813,0.02040688820566278,0.14615309087017897,0.024852121372053074,489.8,13.21741275741966,195.4,13.33416664062663,11.2,2.7748873851023212,17.6,2.6076809620810595,0.14101999999999998,0.0014313848189777757,0.140982,0.4189995914771278,False
W11,T04,0.4,0.2,0.5,0.3,0.7181866473120888,0.04449498038691125,0.14868617522537725,0.0492959783995893,0.14868617522537725,0.0492959783995893,0.6394340442300397,0.022443139693326227,0.8684729064039409,0.0441154939452968,0.41039518205613845,0.018060662833420386,0.05830767744020672,0.0026706338417748425,0.9866850025376521,0.00456910033479034,0.5896048179438615,0.018060662833420425,0.4288515406162465,0.01725021763327974,0.1092705854032614,0.004929812361728479,281.2,12.296340919151515,404.0,12.489995996796798,3.8,1.3038404810405297,25.0,1.0,0.045742,0.0004418936523644565,0.04582,0.5029375763790175,False
W11,T08,0.8,0.2,0.5,0.3,0.7181866473120888,0.04449498038691125,0.14868617522537725,0.0492959783995893,0.14868617522537725,0.0492959783995893,0.6319426317145103,0.05071604454294193,0.49359605911330046,0.09303696116899385,0.7702892043157201,0.015269094347293989,0.08318511982243157,0.017411280796708395,0.9730608571604955,0.005281368315011074,0.22971079568427996,0.015269094347294022,0.7591036414565826,0.01680672268907562,0.14231098479832413,0.029123228669941027,527.8,10.329569206893398,157.4,10.502380682492896,14.6,2.792848008753788,14.2,2.588435821108957,0.2,0.0,0.2,0.36968464038150134,False
W11,T09,0.85,0.2,0.5,0.3,0.7181866473120888,0.04449498038691125,0.14868617522537725,0.0492959783995893,0.14868617522537725,0.0492959783995893,0.6311350009062631,0.03358683721879024,0.40295566502463054,0.053669719014639794,0.8593143367878955,0.01862263982092574,0.10923719437702495,0.024154843119328653,0.9715884350013413,0.0030117027675056343,0.14068566321210446,0.018622639820925695,0.8408963585434174,0.019269795032342,0.17156000106070726,0.03421251076517173,588.8,12.63724653553931,96.4,12.778888840583912,17.2,1.6431676725154984,11.6,1.51657508881031,0.2026415,0.0001047854951794385,0.20267000000000002,0.3675212405208711,False
W11,T03,0.3,0.2,0.5,0.3,0.7181866473120888,0.04449498038691125,0.14868617522537725,0.0492959783995893,0.14868617522537725,0.0492959783995893,0.6024190582349225,0.021572928890916488,0.8963054187192118,0.05413398641819215,0.3085326977506331,0.019607795689164088,0.05164090940359254,0.0021419728490446113,0.9862726591418243,0.006919583807203294,0.6914673022493669,0.019607795689164088,0.3322128851540616,0.017782151538491758,0.09764770610739562,0.004052842477233431,211.4,13.31540461270329,473.8,13.736811857195981,3.0,1.5811388300841898,25.8,1.30384048104053,0.034866999999999995,0.00038753386948755673,0.034842000000000005,0.5128729845663544,False
W11,T10,0.9,0.2,0.5,0.3,0.7181866473120888,0.04449498038691125,0.14868617522537725,0.0492959783995893,0.14868617522537725,0.0492959783995893,0.5995725263605136,0.029565718364161067,0.29137931034482756,0.0504144535076326,0.9077657423761997,0.012894431894142001,0.11940478806332464,0.02977410915295439,0.968229970780612,0.0023152477901171413,0.0922342576238003,0.012894431894141998,0.8829131652661065,0.013600586427238364,0.1690246070990234,0.03788186919411651,622.0,8.746427842267938,63.2,8.843076387773658,20.4,1.3416407864998734,8.4,1.51657508881031,0.283768,0.007168563838036198,0.28483600000000003,0.3048971633682412,False
W11,T11,0.92,0.2,0.5,0.3,0.7181866473120888,0.04449498038691125,0.14868617522537725,0.0492959783995893,0.14868617522537725,0.0492959783995893,0.5846760641619562,0.04143824880743371,0.24261083743842365,0.07173579250842708,0.9267412908854886,0.01465110292521833,0.12772356331678364,0.052563282133740175,0.9667879252538143,0.0031768757255053463,0.0732587091145113,0.014651102925218332,0.8991596638655462,0.015999523331646875,0.16646703860334275,0.061101754761301245,635.0,9.797958971132712,50.2,10.059821071967434,21.8,1.9235384061671348,7.0,2.1213203435596424,0.3751195999999999,0.011529324559574144,0.37074840000000003,0.25173936807055025,False
W11,T12,0.94,0.2,0.5,0.3,0.7181866473120888,0.04449498038691125,0.14868617522537725,0.0492959783995893,0.14868617522537725,0.0492959783995893,0.5549088013185209,0.03229691418486707,0.17315270935960592,0.053366489831072825,0.9366648932774361,0.012076297513612359,0.1083960379243398,0.0468933001489194,0.9642260246284776,0.0022792656173429766,0.0633351067225639,0.01207629751361235,0.9058823529411765,0.013264717638713201,0.1327646471344885,0.0510704232593415,641.8,8.012490249604037,43.4,8.294576541331088,23.8,1.3038404810405293,5.0,1.5811388300841898,0.45,0.0,0.45,0.22173572859149243,False
W11,T13,0.95,0.2,0.5,0.3,0.7181866473120888,0.04449498038691125,0.14868617522537725,0.0492959783995893,0.14868617522537725,0.0492959783995893,0.5549088013185209,0.03229691418486707,0.17315270935960592,0.053366489831072825,0.9366648932774361,0.012076297513612359,0.1083960379243398,0.0468933001489194,0.9642260246284776,0.0022792656173429766,0.0633351067225639,0.01207629751361235,0.9058823529411765,0.013264717638713201,0.1327646471344885,0.0510704232593415,641.8,8.012490249604037,43.4,8.294576541331088,23.8,1.3038404810405293,5.0,1.5811388300841898,0.45,0.0,0.45,0.22173572859149243,False
