fold,weight_id,threshold_id,threshold_quantile,threshold,threshold_source,ground_truth_used_for_threshold_derivation,w_gmic,w_nyu,w_glam,training_studies,validation_studies,training_malignant,validation_malignant,tn,fp,fn,tp,sensitivity,sensitivity_unavailable_reason,specificity,specificity_unavailable_reason,precision_ppv,precision_ppv_unavailable_reason,npv,npv_unavailable_reason,fpr,accuracy,balanced_accuracy,f1,f1_unavailable_reason,roc_auc,roc_auc_unavailable_reason,average_precision,auprc,auprc_method,auprc_unavailable_reason
3,W08,T17,0.99,0.6517200000000001,cv_training_fold_score_quantile,False,0.5,0.3,0.2,2856,714,115,29,679,6,26,3,0.10344827586206896,,0.9912408759124087,,0.3333333333333333,,0.9631205673758865,,0.008759124087591242,0.9551820728291317,0.5473445758872388,0.15789473684210525,,0.718147495595268,,0.15434999298976668,0.15434999298976668,average_precision_score,
3,W09,T01,0.1,0.014175,cv_training_fold_score_quantile,False,0.5,0.2,0.3,2856,714,115,29,65,620,3,26,0.896551724137931,,0.0948905109489051,,0.04024767801857585,,0.9558823529411765,,0.9051094890510949,0.12745098039215685,0.4957211175434181,0.07703703703703704,,0.7179964762144476,,0.18515083767265478,0.18515083767265478,average_precision_score,
3,W09,T02,0.2,0.02253,cv_training_fold_score_quantile,False,0.5,0.2,0.3,2856,714,115,29,148,537,3,26,0.896551724137931,,0.21605839416058395,,0.046181172291296625,,0.9801324503311258,,0.7839416058394161,0.24369747899159663,0.5563050591492575,0.08783783783783784,,0.7179964762144476,,0.18515083767265478,0.18515083767265478,average_precision_score,
3,W09,T03,0.3,0.032854999999999995,cv_training_fold_score_quantile,False,0.5,0.2,0.3,2856,714,115,29,216,469,4,25,0.8620689655172413,,0.31532846715328466,,0.05060728744939271,,0.9818181818181818,,0.6846715328467153,0.33753501400560226,0.588698716335263,0.09560229445506692,,0.7179964762144476,,0.18515083767265478,0.18515083767265478,average_precision_score,
3,W09,T04,0.4,0.04411,cv_training_fold_score_quantile,False,0.5,0.2,0.3,2856,714,115,29,285,400,4,25,0.8620689655172413,,0.41605839416058393,,0.058823529411764705,,0.986159169550173,,0.583941605839416,0.4341736694677871,0.6390636798389127,0.11013215859030837,,0.7179964762144476,,0.18515083767265478,0.18515083767265478,average_precision_score,
3,W09,T05,0.5,0.061345,cv_training_fold_score_quantile,False,0.5,0.2,0.3,2856,714,115,29,350,335,4,25,0.8620689655172413,,0.5109489051094891,,0.06944444444444445,,0.9887005649717514,,0.48905109489051096,0.5252100840336135,0.6865089353133652,0.12853470437017994,,0.7179964762144476,,0.18515083767265478,0.18515083767265478,average_precision_score,
3,W09,T06,0.6,0.09240999999999999,cv_training_fold_score_quantile,False,0.5,0.2,0.3,2856,714,115,29,422,263,8,21,0.7241379310344828,,0.6160583941605839,,0.07394366197183098,,0.9813953488372092,,0.38394160583941606,0.6204481792717087,0.6700981625975333,0.134185303514377,,0.7179964762144476,,0.18515083767265478,0.18515083767265478,average_precision_score,
3,W09,T07,0.7,0.14833499999999997,cv_training_fold_score_quantile,False,0.5,0.2,0.3,2856,714,115,29,483,202,11,18,0.6206896551724138,,0.7051094890510949,,0.08181818181818182,,0.9777327935222672,,0.2948905109489051,0.7016806722689075,0.6628995721117543,0.14457831325301204,,0.7179964762144476,,0.18515083767265478,0.18515083767265478,average_precision_score,
3,W09,T08,0.8,0.31682,cv_training_fold_score_quantile,False,0.5,0.2,0.3,2856,714,115,29,555,130,16,13,0.4482758620689655,,0.8102189781021898,,0.09090909090909091,,0.9719789842381786,,0.1897810218978102,0.7955182072829131,0.6292474200855777,0.1511627906976744,,0.7179964762144476,,0.18515083767265478,0.18515083767265478,average_precision_score,
3,W09,T09,0.85,0.5,cv_training_fold_score_quantile,False,0.5,0.2,0.3,2856,714,115,29,576,109,18,11,0.3793103448275862,,0.8408759124087591,,0.09166666666666666,,0.9696969696969697,,0.1591240875912409,0.8221288515406162,0.6100931286181727,0.1476510067114094,,0.7179964762144476,,0.18515083767265478,0.18515083767265478,average_precision_score,
3,W09,T10,0.9,0.5,cv_training_fold_score_quantile,False,0.5,0.2,0.3,2856,714,115,29,576,109,18,11,0.3793103448275862,,0.8408759124087591,,0.09166666666666666,,0.9696969696969697,,0.1591240875912409,0.8221288515406162,0.6100931286181727,0.1476510067114094,,0.7179964762144476,,0.18515083767265478,0.18515083767265478,average_precision_score,
3,W09,T11,0.92,0.502688,cv_training_fold_score_quantile,False,0.5,0.2,0.3,2856,714,115,29,647,38,21,8,0.27586206896551724,,0.9445255474452555,,0.17391304347826086,,0.968562874251497,,0.05547445255474453,0.9173669467787114,0.6101938082053864,0.21333333333333335,,0.7179964762144476,,0.18515083767265478,0.18515083767265478,average_precision_score,
3,W09,T12,0.94,0.6,cv_training_fold_score_quantile,False,0.5,0.2,0.3,2856,714,115,29,653,32,23,6,0.20689655172413793,,0.9532846715328467,,0.15789473684210525,,0.9659763313609467,,0.04671532846715328,0.9229691876750701,0.5800906116284923,0.1791044776119403,,0.7179964762144476,,0.18515083767265478,0.18515083767265478,average_precision_score,
3,W09,T13,0.95,0.6,cv_training_fold_score_quantile,False,0.5,0.2,0.3,2856,714,115,29,653,32,23,6,0.20689655172413793,,0.9532846715328467,,0.15789473684210525,,0.9659763313609467,,0.04671532846715328,0.9229691876750701,0.5800906116284923,0.1791044776119403,,0.7179964762144476,,0.18515083767265478,0.18515083767265478,average_precision_score,
3,W09,T14,0.96,0.6,cv_training_fold_score_quantile,False,0.5,0.2,0.3,2856,714,115,29,653,32,23,6,0.20689655172413793,,0.9532846715328467,,0.15789473684210525,,0.9659763313609467,,0.04671532846715328,0.9229691876750701,0.5800906116284923,0.1791044776119403,,0.7179964762144476,,0.18515083767265478,0.18515083767265478,average_precision_score,
3,W09,T15,0.97,0.6,cv_training_fold_score_quantile,False,0.5,0.2,0.3,2856,714,115,29,653,32,23,6,0.20689655172413793,,0.9532846715328467,,0.15789473684210525,,0.9659763313609467,,0.04671532846715328,0.9229691876750701,0.5800906116284923,0.1791044776119403,,0.7179964762144476,,0.18515083767265478,0.18515083767265478,average_precision_score,
3,W09,T16,0.98,0.6,cv_training_fold_score_quantile,False,0.5,0.2,0.3,2856,714,115,29,653,32,23,6,0.20689655172413793,,0.9532846715328467,,0.15789473684210525,,0.9659763313609467,,0.04671532846715328,0.9229691876750701,0.5800906116284923,0.1791044776119403,,0.7179964762144476,,0.18515083767265478,0.18515083767265478,average_precision_score,
3,W09,T17,0.99,0.6026699999999999,cv_training_fold_score_quantile,False,0.5,0.2,0.3,2856,714,115,29,681,4,25,4,0.13793103448275862,,0.9941605839416059,,0.5,,0.9645892351274787,,0.00583941605839416,0.9593837535014006,0.5660458092121823,0.21621621621621623,,0.7179964762144476,,0.18515083767265478,0.18515083767265478,average_precision_score,
3,W10,T01,0.1,0.018985000000000002,cv_training_fold_score_quantile,False,0.3,0.5,0.2,2856,714,115,29,73,612,2,27,0.9310344827586207,,0.10656934306569343,,0.04225352112676056,,0.9733333333333334,,0.8934306569343066,0.1400560224089636,0.518801912912157,0.08083832335329341,,0.7163856028190284,,0.15487229142182568,0.15487229142182568,average_precision_score,
3,W10,T02,0.2,0.02603,cv_training_fold_score_quantile,False,0.3,0.5,0.2,2856,714,115,29,136,549,3,26,0.896551724137931,,0.19854014598540146,,0.04521739130434783,,0.9784172661870504,,0.8014598540145985,0.226890756302521,0.5475459350616663,0.08609271523178808,,0.7163856028190284,,0.15487229142182568,0.15487229142182568,average_precision_score,
3,W10,T03,0.3,0.037065,cv_training_fold_score_quantile,False,0.3,0.5,0.2,2856,714,115,29,220,465,4,25,0.8620689655172413,,0.32116788321167883,,0.05102040816326531,,0.9821428571428571,,0.6788321167883211,0.3431372549019608,0.5916184243644601,0.09633911368015415,,0.7163856028190284,,0.15487229142182568,0.15487229142182568,average_precision_score,
3,W10,T04,0.4,0.04868,cv_training_fold_score_quantile,False,0.3,0.5,0.2,2856,714,115,29,290,395,4,25,0.8620689655172413,,0.4233576642335766,,0.05952380952380952,,0.9863945578231292,,0.5766423357664233,0.4411764705882353,0.642713314875409,0.111358574610245,,0.7163856028190284,,0.15487229142182568,0.15487229142182568,average_precision_score,
3,W10,T05,0.5,0.06438,cv_training_fold_score_quantile,False,0.3,0.5,0.2,2856,714,115,29,340,345,4,25,0.8620689655172413,,0.49635036496350365,,0.06756756756756757,,0.9883720930232558,,0.5036496350364964,0.511204481792717,0.6792096652403725,0.12531328320802004,,0.7163856028190284,,0.15487229142182568,0.15487229142182568,average_precision_score,
3,W10,T06,0.6,0.09507,cv_training_fold_score_quantile,False,0.3,0.5,0.2,2856,714,115,29,425,260,9,20,0.6896551724137931,,0.6204379562043796,,0.07142857142857142,,0.9792626728110599,,0.3795620437956204,0.623249299719888,0.6550465643090864,0.12944983818770225,,0.7163856028190284,,0.15487229142182568,0.15487229142182568,average_precision_score,
3,W10,T07,0.7,0.14709499999999995,cv_training_fold_score_quantile,False,0.3,0.5,0.2,2856,714,115,29,484,201,10,19,0.6551724137931034,,0.7065693430656934,,0.08636363636363636,,0.979757085020243,,0.2934306569343066,0.7044817927170869,0.6808708784293984,0.15261044176706828,,0.7163856028190284,,0.15487229142182568,0.15487229142182568,average_precision_score,
3,W10,T08,0.8,0.29588000000000003,cv_training_fold_score_quantile,False,0.3,0.5,0.2,2856,714,115,29,553,132,16,13,0.4482758620689655,,0.8072992700729927,,0.0896551724137931,,0.9718804920913884,,0.1927007299270073,0.7927170868347339,0.6277875660709791,0.14942528735632185,,0.7163856028190284,,0.15487229142182568,0.15487229142182568,average_precision_score,
3,W10,T09,0.85,0.3,cv_training_fold_score_quantile,False,0.3,0.5,0.2,2856,714,115,29,554,131,16,13,0.4482758620689655,,0.8087591240875912,,0.09027777777777778,,0.9719298245614035,,0.19124087591240876,0.7941176470588235,0.6285174930782784,0.15028901734104047,,0.7163856028190284,,0.15487229142182568,0.15487229142182568,average_precision_score,
3,W10,T10,0.9,0.318085,cv_training_fold_score_quantile,False,0.3,0.5,0.2,2856,714,115,29,633,52,20,9,0.3103448275862069,,0.9240875912408759,,0.14754098360655737,,0.9693721286370597,,0.07591240875912408,0.8991596638655462,0.6172162094135414,0.2,,0.7163856028190284,,0.15487229142182568,0.15487229142182568,average_precision_score,
3,W10,T11,0.92,0.4064739999999997,cv_training_fold_score_quantile,False,0.3,0.5,0.2,2856,714,115,29,649,36,21,8,0.27586206896551724,,0.9474452554744526,,0.18181818181818182,,0.9686567164179104,,0.052554744525547446,0.9201680672268907,0.6116536622199849,0.2191780821917808,,0.7163856028190284,,0.15487229142182568,0.15487229142182568,average_precision_score,
3,W10,T12,0.94,0.55,cv_training_fold_score_quantile,False,0.3,0.5,0.2,2856,714,115,29,653,32,24,5,0.1724137931034483,,0.9532846715328467,,0.13513513513513514,,0.9645494830132939,,0.04671532846715328,0.9215686274509803,0.5628492323181475,0.15151515151515152,,0.7163856028190284,,0.15487229142182568,0.15487229142182568,average_precision_score,
3,W10,T13,0.95,0.55,cv_training_fold_score_quantile,False,0.3,0.5,0.2,2856,714,115,29,653,32,24,5,0.1724137931034483,,0.9532846715328467,,0.13513513513513514,,0.9645494830132939,,0.04671532846715328,0.9215686274509803,0.5628492323181475,0.15151515151515152,,0.7163856028190284,,0.15487229142182568,0.15487229142182568,average_precision_score,
3,W10,T14,0.96,0.55,cv_training_fold_score_quantile,False,0.3,0.5,0.2,2856,714,115,29,653,32,24,5,0.1724137931034483,,0.9532846715328467,,0.13513513513513514,,0.9645494830132939,,0.04671532846715328,0.9215686274509803,0.5628492323181475,0.15151515151515152,,0.7163856028190284,,0.15487229142182568,0.15487229142182568,average_precision_score,
3,W10,T15,0.97,0.55,cv_training_fold_score_quantile,False,0.3,0.5,0.2,2856,714,115,29,653,32,24,5,0.1724137931034483,,0.9532846715328467,,0.13513513513513514,,0.9645494830132939,,0.04671532846715328,0.9215686274509803,0.5628492323181475,0.15151515151515152,,0.7163856028190284,,0.15487229142182568,0.15487229142182568,average_precision_score,
3,W10,T16,0.98,0.55,cv_training_fold_score_quantile,False,0.3,0.5,0.2,2856,714,115,29,653,32,24,5,0.1724137931034483,,0.9532846715328467,,0.13513513513513514,,0.9645494830132939,,0.04671532846715328,0.9215686274509803,0.5628492323181475,0.15151515151515152,,0.7163856028190284,,0.15487229142182568,0.15487229142182568,average_precision_score,
3,W10,T17,0.99,0.55178,cv_training_fold_score_quantile,False,0.3,0.5,0.2,2856,714,115,29,681,4,26,3,0.10344827586206896,,0.9941605839416059,,0.42857142857142855,,0.9632248939179632,,0.00583941605839416,0.957983193277311,0.5488044299018374,0.16666666666666666,,0.7163856028190284,,0.15487229142182568,0.15487229142182568,average_precision_score,
3,W11,T01,0.1,0.017965000000000002,cv_training_fold_score_quantile,False,0.2,0.5,0.3,2856,714,115,29,73,612,2,27,0.9310344827586207,,0.10656934306569343,,0.04225352112676056,,0.9733333333333334,,0.8934306569343066,0.1400560224089636,0.518801912912157,0.08083832335329341,,0.7173420588975586,,0.172532883782613,0.172532883782613,average_precision_score,
3,W11,T02,0.2,0.02505,cv_training_fold_score_quantile,False,0.2,0.5,0.3,2856,714,115,29,137,548,3,26,0.896551724137931,,0.2,,0.04529616724738676,,0.9785714285714285,,0.8,0.22829131652661064,0.5482758620689655,0.08623548922056384,,0.7173420588975586,,0.172532883782613,0.172532883782613,average_precision_score,
3,W11,T03,0.3,0.035195,cv_training_fold_score_quantile,False,0.2,0.5,0.3,2856,714,115,29,222,463,4,25,0.8620689655172413,,0.32408759124087594,,0.05122950819672131,,0.9823008849557522,,0.6759124087591241,0.34593837535014005,0.5930782783790587,0.09671179883945841,,0.7173420588975586,,0.172532883782613,0.172532883782613,average_precision_score,
3,W11,T04,0.4,0.046,cv_training_fold_score_quantile,False,0.2,0.5,0.3,2856,714,115,29,287,398,4,25,0.8620689655172413,,0.41897810218978104,,0.0591016548463357,,0.9862542955326461,,0.581021897810219,0.4369747899159664,0.6405235338535111,0.11061946902654868,,0.7173420588975586,,0.172532883782613,0.172532883782613,average_precision_score,
3,W11,T05,0.5,0.060005,cv_training_fold_score_quantile,False,0.2,0.5,0.3,2856,714,115,29,342,343,4,25,0.8620689655172413,,0.4992700729927007,,0.06793478260869565,,0.9884393063583815,,0.5007299270072992,0.5140056022408963,0.680669519254971,0.12594458438287154,,0.7173420588975586,,0.172532883782613,0.172532883782613,average_precision_score,
3,W11,T06,0.6,0.08737999999999999,cv_training_fold_score_quantile,False,0.2,0.5,0.3,2856,714,115,29,419,266,9,20,0.6896551724137931,,0.6116788321167883,,0.06993006993006994,,0.9789719626168224,,0.3883211678832117,0.6148459383753502,0.6506670022652907,0.12698412698412698,,0.7173420588975586,,0.172532883782613,0.172532883782613,average_precision_score,
3,W11,T07,0.7,0.140335,cv_training_fold_score_quantile,False,0.2,0.5,0.3,2856,714,115,29,485,200,10,19,0.6551724137931034,,0.708029197080292,,0.0867579908675799,,0.9797979797979798,,0.291970802919708,0.7058823529411765,0.6816008054366978,0.1532258064516129,,0.7173420588975586,,0.172532883782613,0.172532883782613,average_precision_score,
3,W11,T08,0.8,0.2,cv_training_fold_score_quantile,False,0.2,0.5,0.3,2856,714,115,29,528,157,14,15,0.5172413793103449,,0.7708029197080292,,0.0872093023255814,,0.974169741697417,,0.2291970802919708,0.7605042016806722,0.644022149509187,0.14925373134328357,,0.7173420588975586,,0.172532883782613,0.172532883782613,average_precision_score,
3,W11,T09,0.85,0.20272250000000003,cv_training_fold_score_quantile,False,0.2,0.5,0.3,2856,714,115,29,599,86,18,11,0.3793103448275862,,0.8744525547445255,,0.1134020618556701,,0.9708265802269044,,0.12554744525547445,0.8543417366946778,0.6268814497860559,0.1746031746031746,,0.7173420588975586,,0.172532883782613,0.172532883782613,average_precision_score,
3,W11,T10,0.9,0.29059500000000005,cv_training_fold_score_quantile,False,0.2,0.5,0.3,2856,714,115,29,629,56,21,8,0.27586206896551724,,0.9182481751824818,,0.125,,0.9676923076923077,,0.08175182481751825,0.8921568627450981,0.5970551220739995,0.17204301075268819,,0.7173420588975586,,0.172532883782613,0.172532883782613,average_precision_score,
3,W11,T11,0.92,0.39442799999999995,cv_training_fold_score_quantile,False,0.2,0.5,0.3,2856,714,115,29,649,36,21,8,0.27586206896551724,,0.9474452554744526,,0.18181818181818182,,0.9686567164179104,,0.052554744525547446,0.9201680672268907,0.6116536622199849,0.2191780821917808,,0.7173420588975586,,0.172532883782613,0.172532883782613,average_precision_score,
3,W11,T12,0.94,0.45,cv_training_fold_score_quantile,False,0.2,0.5,0.3,2856,714,115,29,652,33,23,6,0.20689655172413793,,0.9518248175182482,,0.15384615384615385,,0.965925925925926,,0.04817518248175182,0.9215686274509803,0.5793606846211931,0.17647058823529413,,0.7173420588975586,,0.172532883782613,0.172532883782613,average_precision_score,
3,W11,T13,0.95,0.45,cv_training_fold_score_quantile,False,0.2,0.5,0.3,2856,714,115,29,652,33,23,6,0.20689655172413793,,0.9518248175182482,,0.15384615384615385,,0.965925925925926,,0.04817518248175182,0.9215686274509803,0.5793606846211931,0.17647058823529413,,0.7173420588975586,,0.172532883782613,0.172532883782613,average_precision_score,
3,W11,T14,0.96,0.45,cv_training_fold_score_quantile,False,0.2,0.5,0.3,2856,714,115,29,652,33,23,6,0.20689655172413793,,0.9518248175182482,,0.15384615384615385,,0.965925925925926,,0.04817518248175182,0.9215686274509803,0.5793606846211931,0.17647058823529413,,0.7173420588975586,,0.172532883782613,0.172532883782613,average_precision_score,
3,W11,T15,0.97,0.45,cv_training_fold_score_quantile,False,0.2,0.5,0.3,2856,714,115,29,652,33,23,6,0.20689655172413793,,0.9518248175182482,,0.15384615384615385,,0.965925925925926,,0.04817518248175182,0.9215686274509803,0.5793606846211931,0.17647058823529413,,0.7173420588975586,,0.172532883782613,0.172532883782613,average_precision_score,
3,W11,T16,0.98,0.452637,cv_training_fold_score_quantile,False,0.2,0.5,0.3,2856,714,115,29,678,7,25,4,0.13793103448275862,,0.9897810218978103,,0.36363636363636365,,0.9644381223328592,,0.010218978102189781,0.9551820728291317,0.5638560281902845,0.2,,0.7173420588975586,,0.172532883782613,0.172532883782613,average_precision_score,
3,W11,T17,0.99,0.5058619999999995,cv_training_fold_score_quantile,False,0.2,0.5,0.3,2856,714,115,29,683,2,26,3,0.10344827586206896,,0.997080291970803,,0.6,,0.9633286318758815,,0.00291970802919708,0.9607843137254902,0.550264283916436,0.17647058823529413,,0.7173420588975586,,0.172532883782613,0.172532883782613,average_precision_score,
3,W12,T01,0.1,0.012975,cv_training_fold_score_quantile,False,0.3,0.2,0.5,2856,714,115,29,66,619,3,26,0.896551724137931,,0.09635036496350365,,0.040310077519379844,,0.9565217391304348,,0.9036496350364963,0.12885154061624648,0.49645104455071737,0.0771513353115727,,0.7144475207651648,,0.1936443262204436,0.1936443262204436,average_precision_score,
3,W12,T02,0.2,0.02071,cv_training_fold_score_quantile,False,0.3,0.2,0.5,2856,714,115,29,146,539,3,26,0.896551724137931,,0.21313868613138687,,0.04601769911504425,,0.9798657718120806,,0.7868613138686131,0.24089635854341737,0.554845205134659,0.08754208754208755,,0.7144475207651648,,0.1936443262204436,0.1936443262204436,average_precision_score,
3,W12,T03,0.3,0.029515000000000003,cv_training_fold_score_quantile,False,0.3,0.2,0.5,2856,714,115,29,215,470,4,25,0.8620689655172413,,0.31386861313868614,,0.050505050505050504,,0.9817351598173516,,0.6861313868613139,0.33613445378151263,0.5879687893279637,0.09541984732824428,,0.7144475207651648,,0.1936443262204436,0.1936443262204436,average_precision_score,
3,W12,T04,0.4,0.03925,cv_training_fold_score_quantile,False,0.3,0.2,0.5,2856,714,115,29,289,396,4,25,0.8620689655172413,,0.4218978102189781,,0.05938242280285035,,0.9863481228668942,,0.5781021897810219,0.43977591036414565,0.6419833878681097,0.1111111111111111,,0.7144475207651648,,0.1936443262204436,0.1936443262204436,average_precision_score,
3,W12,T05,0.5,0.05278,cv_training_fold_score_quantile,False,0.3,0.2,0.5,2856,714,115,29,344,341,4,25,0.8620689655172413,,0.5021897810218978,,0.06830601092896176,,0.9885057471264368,,0.4978102189781022,0.5168067226890757,0.6821293732695696,0.12658227848101267,,0.7144475207651648,,0.1936443262204436,0.1936443262204436,average_precision_score,
3,W12,T06,0.6,0.07993,cv_training_fold_score_quantile,False,0.3,0.2,0.5,2856,714,115,29,429,256,8,21,0.7241379310344828,,0.6262773722627737,,0.07581227436823104,,0.9816933638443935,,0.37372262773722625,0.6302521008403361,0.6752076516486283,0.13725490196078433,,0.7144475207651648,,0.1936443262204436,0.1936443262204436,average_precision_score,
3,W12,T07,0.7,0.13262999999999997,cv_training_fold_score_quantile,False,0.3,0.2,0.5,2856,714,115,29,484,201,11,18,0.6206896551724138,,0.7065693430656934,,0.0821917808219178,,0.9777777777777777,,0.2934306569343066,0.7030812324929971,0.6636294991190537,0.14516129032258066,,0.7144475207651648,,0.1936443262204436,0.1936443262204436,average_precision_score,
3,W12,T08,0.8,0.285,cv_training_fold_score_quantile,False,0.3,0.2,0.5,2856,714,115,29,554,131,17,12,0.41379310344827586,,0.8087591240875912,,0.08391608391608392,,0.9702276707530648,,0.19124087591240876,0.7927170868347339,0.6112761137679336,0.13953488372093023,,0.7144475207651648,,0.1936443262204436,0.1936443262204436,average_precision_score,
3,W12,T09,0.85,0.3,cv_training_fold_score_quantile,False,0.3,0.2,0.5,2856,714,115,29,558,127,17,12,0.41379310344827586,,0.8145985401459854,,0.08633093525179857,,0.9704347826086956,,0.1854014598540146,0.7983193277310925,0.6141958217971306,0.14285714285714285,,0.7144475207651648,,0.1936443262204436,0.1936443262204436,average_precision_score,
3,W12,T10,0.9,0.31088,cv_training_fold_score_quantile,False,0.3,0.2,0.5,2856,714,115,29,632,53,21,8,0.27586206896551724,,0.9226277372262773,,0.13114754098360656,,0.9678407350689127,,0.07737226277372262,0.896358543417367,0.5992449030958973,0.17777777777777778,,0.7144475207651648,,0.1936443262204436,0.1936443262204436,average_precision_score,
3,W12,T11,0.92,0.3967739999999997,cv_training_fold_score_quantile,False,0.3,0.2,0.5,2856,714,115,29,645,40,21,8,0.27586206896551724,,0.9416058394160584,,0.16666666666666666,,0.9684684684684685,,0.058394160583941604,0.9145658263305322,0.6087339541907878,0.2077922077922078,,0.7144475207651648,,0.1936443262204436,0.1936443262204436,average_precision_score,
3,W12,T12,0.94,0.4,cv_training_fold_score_quantile,False,0.3,0.2,0.5,2856,714,115,29,645,40,21,8,0.27586206896551724,,0.9416058394160584,,0.16666666666666666,,0.9684684684684685,,0.058394160583941604,0.9145658263305322,0.6087339541907878,0.2077922077922078,,0.7144475207651648,,0.1936443262204436,0.1936443262204436,average_precision_score,
3,W12,T13,0.95,0.4,cv_training_fold_score_quantile,False,0.3,0.2,0.5,2856,714,115,29,645,40,21,8,0.27586206896551724,,0.9416058394160584,,0.16666666666666666,,0.9684684684684685,,0.058394160583941604,0.9145658263305322,0.6087339541907878,0.2077922077922078,,0.7144475207651648,,0.1936443262204436,0.1936443262204436,average_precision_score,
3,W12,T14,0.96,0.4,cv_training_fold_score_quantile,False,0.3,0.2,0.5,2856,714,115,29,645,40,21,8,0.27586206896551724,,0.9416058394160584,,0.16666666666666666,,0.9684684684684685,,0.058394160583941604,0.9145658263305322,0.6087339541907878,0.2077922077922078,,0.7144475207651648,,0.1936443262204436,0.1936443262204436,average_precision_score,
3,W12,T15,0.97,0.40280999999999995,cv_training_fold_score_quantile,False,0.3,0.2,0.5,2856,714,115,29,671,14,23,6,0.20689655172413793,,0.9795620437956204,,0.3,,0.9668587896253602,,0.020437956204379562,0.9481792717086834,0.5932292977598792,0.24489795918367346,,0.7144475207651648,,0.1936443262204436,0.1936443262204436,average_precision_score,
3,W12,T16,0.98,0.41969100000000037,cv_training_fold_score_quantile,False,0.3,0.2,0.5,2856,714,115,29,677,8,23,6,0.20689655172413793,,0.9883211678832117,,0.42857142857142855,,0.9671428571428572,,0.01167883211678832,0.9565826330532213,0.5976088598036748,0.27906976744186046,,0.7144475207651648,,0.1936443262204436,0.1936443262204436,average_precision_score,
3,W12,T17,0.99,0.5354499999999991,cv_training_fold_score_quantile,False,0.3,0.2,0.5,2856,714,115,29,681,4,24,5,0.1724137931034483,,0.9941605839416059,,0.5555555555555556,,0.9659574468085106,,0.00583941605839416,0.9607843137254902,0.583287188522527,0.2631578947368421,,0.7144475207651648,,0.1936443262204436,0.1936443262204436,average_precision_score,
3,W13,T01,0.1,0.01424,cv_training_fold_score_quantile,False,0.2,0.3,0.5,2856,714,115,29,64,621,3,26,0.896551724137931,,0.09343065693430656,,0.0401854714064915,,0.9552238805970149,,0.9065693430656935,0.12605042016806722,0.4949911905361188,0.07692307692307693,,0.7107727158318651,,0.18812426202109572,0.18812426202109572,average_precision_score,
3,W13,T02,0.2,0.02087,cv_training_fold_score_quantile,False,0.2,0.3,0.5,2856,714,115,29,137,548,3,26,0.896551724137931,,0.2,,0.04529616724738676,,0.9785714285714285,,0.8,0.22829131652661064,0.5482758620689655,0.08623548922056384,,0.7107727158318651,,0.18812426202109572,0.18812426202109572,average_precision_score,
3,W13,T03,0.3,0.030240000000000003,cv_training_fold_score_quantile,False,0.2,0.3,0.5,2856,714,115,29,217,468,4,25,0.8620689655172413,,0.3167883211678832,,0.05070993914807302,,0.9819004524886877,,0.6832116788321168,0.3389355742296919,0.5894286433425623,0.09578544061302682,,0.7107727158318651,,0.18812426202109572,0.18812426202109572,average_precision_score,
3,W13,T04,0.4,0.04002,cv_training_fold_score_quantile,False,0.2,0.3,0.5,2856,714,115,29,289,396,4,25,0.8620689655172413,,0.4218978102189781,,0.05938242280285035,,0.9863481228668942,,0.5781021897810219,0.43977591036414565,0.6419833878681097,0.1111111111111111,,0.7107727158318651,,0.18812426202109572,0.18812426202109572,average_precision_score,
3,W13,T05,0.5,0.052805000000000005,cv_training_fold_score_quantile,False,0.2,0.3,0.5,2856,714,115,29,345,340,4,25,0.8620689655172413,,0.5036496350364964,,0.0684931506849315,,0.9885386819484241,,0.49635036496350365,0.5182072829131653,0.6828593002768688,0.12690355329949238,,0.7107727158318651,,0.18812426202109572,0.18812426202109572,average_precision_score,
3,W13,T06,0.6,0.07785,cv_training_fold_score_quantile,False,0.2,0.3,0.5,2856,714,115,29,429,256,9,20,0.6896551724137931,,0.6262773722627737,,0.07246376811594203,,0.9794520547945206,,0.37372262773722625,0.6288515406162465,0.6579662723382834,0.13114754098360656,,0.7107727158318651,,0.18812426202109572,0.18812426202109572,average_precision_score,
3,W13,T07,0.7,0.131055,cv_training_fold_score_quantile,False,0.2,0.3,0.5,2856,714,115,29,485,200,11,18,0.6206896551724138,,0.708029197080292,,0.08256880733944955,,0.9778225806451613,,0.291970802919708,0.7044817927170869,0.6643594261263529,0.145748987854251,,0.7107727158318651,,0.18812426202109572,0.18812426202109572,average_precision_score,
3,W13,T08,0.8,0.2,cv_training_fold_score_quantile,False,0.2,0.3,0.5,2856,714,115,29,534,151,16,13,0.4482758620689655,,0.7795620437956204,,0.07926829268292683,,0.9709090909090909,,0.22043795620437956,0.7661064425770309,0.613918952932293,0.13471502590673576,,0.7107727158318651,,0.18812426202109572,0.18812426202109572,average_precision_score,
3,W13,T09,0.85,0.2034275,cv_training_fold_score_quantile,False,0.2,0.3,0.5,2856,714,115,29,599,86,19,10,0.3448275862068966,,0.8744525547445255,,0.10416666666666667,,0.9692556634304207,,0.12554744525547445,0.8529411764705882,0.609640070475711,0.16,,0.7107727158318651,,0.18812426202109572,0.18812426202109572,average_precision_score,
