chunk,model,elapsed_seconds,monitoring_samples,avg_cpu_percent,max_memory_mib,avg_gpu_util_percent,max_gpu_memory_mib
153,nyu,59.96319859102368,19,460.04263157894735,,0.2105263157894736,2451.0
153,glam,403.5344499479979,123,156.28487804878048,,0.3008130081300813,2660.0
154,gmic,479.0364099369617,153,156.11921568627452,,1.5751633986928104,2421.0
154,nyu,62.53952011000365,20,494.3865,,0.85,2451.0
154,glam,402.4408529269858,123,168.3238211382114,,0.2926829268292683,2831.0
155,gmic,491.5092454199912,157,154.7522929936306,,1.7197452229299364,2422.0
155,nyu,71.76379181502853,23,454.8056521739131,,1.565217391304348,2458.0
155,glam,424.3057134650298,130,171.62823076923078,,1.1,2807.0
156,gmic,489.1257103300304,156,154.3796794871795,,3.121794871794872,2500.0
156,nyu,70.03623152896762,23,441.5243478260869,,2.5217391304347827,2536.0
156,glam,412.4806131990045,128,163.66078125,,0.8203125,2740.0
157,gmic,501.60981576301856,160,161.4328125,,1.8375,2498.0
157,nyu,79.77631783601828,25,461.74160000000006,,0.8,2530.0
157,glam,423.5162381799892,130,175.03853846153845,,0.9615384615384616,2742.0
158,gmic,482.2216768310173,153,153.9892156862745,,2.3529411764705883,2662.0
158,nyu,67.47287124604918,21,466.0457142857143,,0.4761904761904761,2699.0
158,glam,418.874892034044,129,172.9906976744186,,0.5813953488372093,2653.0
159,gmic,505.7707973259967,161,157.91316770186336,,2.503105590062112,2855.0
159,nyu,92.43001904396806,29,420.8848275862069,,7.275862068965517,2655.0
159,glam,424.3030403200537,129,174.25054263565892,,1.744186046511628,2861.0
160,gmic,491.12049862602726,156,152.3651282051282,,2.3974358974358974,2735.0
160,nyu,65.05827262200182,21,448.35857142857145,,5.380952380952381,2721.0
160,glam,408.74770947900834,125,166.98568,,1.624,2932.0
161,gmic,495.0362159659853,158,155.82569620253165,,3.721518987341772,2689.0
161,nyu,71.47006883600261,23,468.3430434782608,,5.434782608695652,2726.0
161,glam,419.5630274330033,130,170.02146153846155,,2.2,3010.0
162,gmic,541.2405853389646,172,155.77348837209303,,3.383720930232558,2929.0
162,nyu,80.30316180898808,25,448.98,,2.08,2701.0
162,glam,432.5738737700158,132,170.04530303030302,,1.0984848484848484,3163.0
163,gmic,482.5889418250299,154,149.21805194805196,,2.5064935064935066,2719.0
163,nyu,62.234948785975575,20,447.2555,,0.1,2752.0
163,glam,420.32725177996326,129,157.6158914728682,,1.7054263565891472,3236.0
164,gmic,515.2968049590127,164,162.87658536585366,,1.2926829268292683,2966.0
164,nyu,80.13365810300456,26,447.13153846153847,,2.8076923076923075,2700.0
164,glam,496.6138284999761,151,196.3993377483444,,0.8874172185430463,3165.0
165,gmic,504.0339668979868,160,163.7143125,,0.94375,2626.0
165,nyu,74.3097955880221,24,452.10583333333335,,0.4166666666666667,2659.0
165,glam,416.771228520025,127,171.27543307086614,,0.7322834645669292,2863.0
166,gmic,490.209960216016,156,154.67583333333334,,1.051282051282051,2622.0
166,nyu,68.5208732369938,22,448.3127272727272,,0.0909090909090909,2660.0
166,glam,413.7130439339671,128,166.404296875,,0.328125,2864.0
167,gmic,490.5219907090068,156,160.16384615384615,,1.064102564102564,2627.0
167,nyu,73.58221106498968,24,438.6408333333333,,4.166666666666667,2660.0
167,glam,416.18041427701246,128,169.3590625,,1.0859375,2864.0
168,gmic,496.34764640405774,158,160.1970253164557,,1.379746835443038,2693.0
168,nyu,74.81462552701123,24,468.35583333333335,,1.125,2545.0
168,glam,423.73221245699096,130,172.09061538461538,,0.8,2749.0
169,gmic,489.5532056780066,156,155.59910256410257,,0.7371794871794872,2513.0
169,nyu,69.05565899703652,22,466.3345454545455,,2.090909090909091,2546.0
169,glam,410.8799859139836,125,167.33784,,1.168,2750.0
170,gmic,496.7615201789886,158,159.92000000000002,,1.8544303797468356,2508.0
170,nyu,81.08714920002967,26,435.20038461538456,,1.4230769230769231,2546.0
170,glam,419.7942837480223,127,170.33535433070867,,0.905511811023622,2750.0
171,gmic,482.6920466260053,154,153.6303246753247,,1.422077922077922,2508.0
171,nyu,65.64641765702982,21,454.5295238095238,,0.0476190476190476,2546.0
171,glam,406.380808321992,123,164.36967479674797,,1.3821138211382114,2755.0
172,gmic,489.2997619920643,156,163.5001923076923,,0.5961538461538461,2613.0
172,nyu,76.49767176993191,24,482.45,,0.7083333333333334,2651.0
172,glam,415.0814385629492,126,175.04357142857145,,1.3492063492063493,2855.0
173,gmic,494.1868052679347,157,162.57496815286623,,1.8980891719745223,2613.0
173,nyu,77.79677868809085,25,462.7784,,0.6,2651.0
173,glam,418.1093420010293,128,172.906875,,0.7421875,2855.0
174,gmic,490.0868164669955,156,157.52987179487178,,0.5897435897435898,2613.0
174,nyu,69.84348368400242,22,468.5040909090909,,0.7272727272727273,2651.0
174,glam,413.4811157330405,125,169.812,,1.616,2860.0
175,gmic,486.917060239939,155,158.88529032258066,,1.7225806451612904,2618.0
175,nyu,67.21119536692277,21,495.8080952380952,,1.1428571428571428,2651.0
175,glam,407.8408288420178,124,172.65879032258064,,0.3467741935483871,2922.0
176,gmic,485.9790202509612,155,150.81090322580644,,1.8580645161290323,2507.0
176,nyu,56.294029266922735,18,455.1755555555556,,0.9444444444444444,2540.0
176,glam,400.4332430970389,120,159.05758333333333,,0.5416666666666666,2744.0
177,gmic,484.5920860049082,154,149.97324675324677,,1.2272727272727273,2502.0
177,nyu,64.98424455802888,21,431.6719047619048,,0.0476190476190476,2540.0
177,glam,408.1842901639175,123,161.7247967479675,,0.9105691056910568,2744.0
178,gmic,496.36712327203713,158,159.51443037974684,,0.7784810126582279,2502.0
178,nyu,80.21670958399773,26,418.9611538461538,,1.0384615384615383,2540.0
178,glam,420.9593221310061,128,172.19015625,,1.8359375,2749.0
179,gmic,483.4458661790704,154,147.9157142857143,,1.155844155844156,2623.0
179,nyu,57.1918399410788,18,463.0316666666666,,1.6666666666666667,2661.0
179,glam,406.496080373996,121,158.53429752066117,,0.2727272727272727,2870.0
180,gmic,485.0332556359936,155,154.12193548387097,,0.5870967741935483,2623.0
180,nyu,69.3666894249618,22,433.66909090909087,,2.772727272727273,2661.0
180,glam,409.1671658110572,121,167.22289256198349,,0.0413223140495867,2865.0
181,gmic,480.03344249201473,153,153.4908496732026,,1.2352941176470589,2623.0
181,nyu,63.5574549989542,20,478.658,,0.0,2661.0
181,glam,403.2437433670275,120,167.38233333333335,,0.8333333333333334,2865.0
182,gmic,487.7331138780573,155,159.63348387096772,,0.9032258064516128,2628.0
182,nyu,72.61098488396965,23,453.9034782608696,,0.9130434782608696,2661.0
182,glam,411.4104546860326,125,171.7672,,0.104,2865.0
183,gmic,481.3165906720096,153,155.3143790849673,,1.562091503267974,2512.0
183,nyu,65.11206303990912,21,474.8247619047619,,0.0,2545.0
183,glam,404.1307765099919,121,169.35528925619835,,0.0578512396694214,2749.0
184,gmic,486.3264825961087,155,154.52851612903223,,1.367741935483871,2507.0
184,nyu,64.16340949002188,20,483.56049999999993,,1.85,2537.0
184,glam,410.8763081190409,125,166.57272,,0.088,2741.0
185,gmic,494.03518041595817,157,160.0267515923567,,0.9490445859872612,2499.0
185,nyu,73.40440842800308,23,466.1660869565217,,2.347826086956522,2537.0
185,glam,416.57553387305234,128,171.264609375,,0.4609375,2746.0
186,gmic,491.76606677495874,157,157.72936305732483,,0.4331210191082802,2499.0
186,nyu,74.97232371196151,24,439.7320833333333,,3.7916666666666665,2537.0
186,glam,413.9241592000472,126,168.91055555555556,,0.365079365079365,2856.0
187,gmic,487.5273058320163,155,161.90625806451612,,1.664516129032258,2624.0
187,nyu,72.85535791597795,23,479.0539130434783,,0.8695652173913043,2652.0
187,glam,411.4930102130165,123,172.43235772357724,,0.1951219512195122,2856.0
188,gmic,489.4649854069576,156,155.4132051282051,,0.5961538461538461,2614.0
188,nyu,73.29513433401007,24,442.87625,,1.4166666666666667,2652.0
188,glam,413.4864918210078,125,171.35832000000002,,0.456,2856.0
189,gmic,485.838383509079,154,161.02227272727274,,0.7922077922077922,2619.0
189,nyu,74.62858998903539,24,447.68666666666667,,0.8333333333333334,2652.0
189,glam,410.65098311996553,124,171.99298387096775,,0.4274193548387097,2856.0
190,gmic,493.6230369800469,157,157.81,,1.6687898089171975,2680.0
190,nyu,71.15769579599146,22,472.3236363636364,,0.0,2585.0
190,glam,416.03176717599854,124,173.27435483870968,,0.9758064516129032,2789.0
191,gmic,483.6577349939616,154,157.28616883116882,,1.9155844155844155,2552.0
191,nyu,67.69648765900638,21,476.4076190476191,,0.3809523809523809,2585.0
191,glam,405.0832654850092,124,169.400564516129,,0.5483870967741935,2789.0
192,gmic,482.41301927005406,154,157.04967532467532,,1.4155844155844155,2547.0
192,nyu,72.62100271205418,23,453.6134782608696,,0.782608695652174,2585.0
192,glam,406.9451459889533,123,169.1447967479675,,0.1707317073170731,2789.0
193,gmic,486.5159493929241,155,158.155935483871,,0.5419354838709678,2547.0
193,nyu,74.46244595199823,23,457.8334782608696,,1.3478260869565215,2585.0
193,glam,411.9280559238978,123,167.69130081300813,,1.2439024390243902,2865.0
194,gmic,488.40717504604254,155,156.22825806451613,,1.167741935483871,2447.0
194,nyu,67.77429592399858,22,437.75,,0.0,2485.0
194,glam,408.7007541010389,122,167.16254098360653,,0.0081967213114754,2694.0
195,gmic,496.4104916979559,158,156.5818987341772,,1.2974683544303798,2447.0
195,nyu,70.74731180095114,23,461.3413043478261,,0.0,2485.0
195,glam,417.8632856929908,124,173.02499999999998,,0.0,2689.0
196,gmic,500.31551621307153,160,163.0500625,,0.43125,2447.0
196,nyu,86.61994854500517,28,429.3007142857143,,0.5,2485.0
196,glam,427.7638934010174,130,176.1676923076923,,0.2538461538461538,2694.0
197,gmic,486.2719303130871,155,153.50387096774193,,0.5290322580645161,2452.0
197,nyu,68.1034590320196,22,441.7027272727273,,0.0,2485.0
197,glam,410.8694894240471,122,166.50204918032787,,0.0,2835.0
198,gmic,487.67985885206144,155,156.42451612903224,,1.4387096774193548,2598.0
198,nyu,69.62846384407021,22,454.2863636363636,,0.9545454545454546,2631.0
198,glam,411.0153407229809,122,166.46540983606556,,1.2049180327868851,2835.0
199,gmic,482.3278859499842,154,148.43837662337663,,0.6753246753246753,2598.0
199,nyu,58.446201769053005,18,470.5405555555556,,1.1111111111111112,2631.0
199,glam,403.09565997798927,119,162.96773109243696,,0.9831932773109244,2835.0
200,gmic,488.9359269610141,156,150.8548717948718,,0.8141025641025641,2593.0
200,nyu,67.68951995298266,22,443.3354545454545,,0.9090909090909092,2631.0
200,glam,414.206924963044,125,164.81616,,0.928,2840.0
201,gmic,485.39117466902826,154,157.11512987012986,,1.2402597402597402,2683.0
201,nyu,76.9564484989969,24,460.3975,,0.7916666666666666,2573.0
201,glam,409.7847360649612,124,167.85524193548386,,0.5887096774193549,2782.0
202,gmic,480.5495104889851,153,150.631045751634,,2.045751633986928,2535.0
202,nyu,62.88283584290184,20,445.61800000000005,,0.45,2573.0
202,glam,403.4960125930375,119,161.07983193277312,,0.6722689075630253,2782.0
203,gmic,499.8380439419998,159,158.3335849056604,,0.949685534591195,2535.0
203,nyu,77.59891916997731,25,441.0452,,0.04,2573.0
